,split,dataset_type,length
8621,train,ailab17k,1420
8622,train,ailab17k,1782
8623,train,ailab17k,885
8624,train,ailab17k,2693
8625,train,ailab17k,1220
8626,train,ailab17k,1164
8627,train,ailab17k,1912
8628,train,ailab17k,2079
8629,train,ailab17k,1073
8630,train,ailab17k,1365
8631,train,ailab17k,2338
8632,train,ailab17k,2104
8633,train,ailab17k,1513
8634,train,ailab17k,1095
8635,train,ailab17k,1026
8636,train,ailab17k,1548
8637,train,ailab17k,2359
8638,train,ailab17k,1221
8639,train,ailab17k,2878
8640,train,ailab17k,1510
8641,train,ailab17k,1814
8642,train,ailab17k,710
8643,train,ailab17k,1753
8644,train,ailab17k,1190
8645,train,ailab17k,996
8646,train,ailab17k,1308
8647,train,ailab17k,1079
8648,train,ailab17k,1411
8649,train,ailab17k,1564
8650,train,ailab17k,1300
8651,train,ailab17k,1374
8652,train,ailab17k,2555
8653,train,ailab17k,1996
8654,train,ailab17k,674
8655,train,ailab17k,2635
8656,train,ailab17k,1296
8657,train,ailab17k,1245
8658,train,ailab17k,2537
8659,train,ailab17k,1310
8660,train,ailab17k,1837
8661,train,ailab17k,1843
8662,train,ailab17k,963
8663,train,ailab17k,2065
8664,train,ailab17k,4754
8665,train,ailab17k,1338
8666,train,ailab17k,3226
8667,train,ailab17k,478
8668,train,ailab17k,1960
8669,train,ailab17k,562
8670,train,ailab17k,2091
8671,train,ailab17k,1184
8672,train,ailab17k,1343
8673,train,ailab17k,2523
8674,train,ailab17k,1084
8675,train,ailab17k,1406
8676,train,ailab17k,1834
8677,train,ailab17k,410
8678,train,ailab17k,1359
8679,train,ailab17k,1208
8680,train,ailab17k,1583
8681,train,ailab17k,1704
8682,train,ailab17k,2571
8683,train,ailab17k,1537
8684,train,ailab17k,1582
8685,train,ailab17k,1661
8686,train,ailab17k,2054
8687,train,ailab17k,1059
8688,train,ailab17k,3846
8689,train,ailab17k,2057
8690,train,ailab17k,1941
8691,train,ailab17k,1086
8692,train,ailab17k,1302
8693,train,ailab17k,2798
8694,train,ailab17k,1584
8695,train,ailab17k,1647
8696,train,ailab17k,1324
8697,train,ailab17k,2728
8698,train,ailab17k,1306
8699,train,ailab17k,1798
8700,train,ailab17k,1395
8701,train,ailab17k,2606
8702,train,ailab17k,2056
8703,train,ailab17k,1334
8704,train,ailab17k,1171
8705,train,ailab17k,3345
8706,train,ailab17k,1380
8707,train,ailab17k,510
8708,train,ailab17k,681
8709,train,ailab17k,1522
8710,train,ailab17k,1161
8711,train,ailab17k,1287
8712,train,ailab17k,1448
8713,train,ailab17k,2471
8714,train,ailab17k,1807
8715,train,ailab17k,142
8716,train,ailab17k,1302
8717,train,ailab17k,1698
8718,train,ailab17k,3807
8719,train,ailab17k,2011
8720,train,ailab17k,1810
8721,train,ailab17k,1524
8722,train,ailab17k,486
8723,train,ailab17k,1817
8724,train,ailab17k,1352
8725,train,ailab17k,2696
8726,train,ailab17k,1819
8727,train,ailab17k,1670
8728,train,ailab17k,951
8729,train,ailab17k,1374
8730,train,ailab17k,1271
8731,train,ailab17k,2963
8732,train,ailab17k,3043
8733,train,ailab17k,1957
8734,train,ailab17k,1915
8735,train,ailab17k,1718
8736,train,ailab17k,3547
8737,train,ailab17k,1845
8738,train,ailab17k,2194
8739,train,ailab17k,1195
8740,train,ailab17k,1909
8741,train,ailab17k,1740
8742,train,ailab17k,1263
8743,train,ailab17k,1341
8744,train,ailab17k,1449
8745,train,ailab17k,1520
8746,train,ailab17k,1333
8747,train,ailab17k,1541
8748,train,ailab17k,1904
8749,train,ailab17k,755
8750,train,ailab17k,809
8751,train,ailab17k,1374
8752,train,ailab17k,1154
8753,train,ailab17k,2112
8754,train,ailab17k,131
8755,train,ailab17k,2363
8756,train,ailab17k,941
8757,train,ailab17k,1975
8758,train,ailab17k,2404
8759,train,ailab17k,1771
8760,train,ailab17k,1514
8761,train,ailab17k,946
8762,train,ailab17k,2500
8763,train,ailab17k,140
8764,train,ailab17k,445
8765,train,ailab17k,881
8766,train,ailab17k,1473
8767,train,ailab17k,215
8768,train,ailab17k,1408
8769,train,ailab17k,2413
8770,train,ailab17k,1443
8771,train,ailab17k,748
8772,train,ailab17k,1726
8773,train,ailab17k,1889
8774,train,ailab17k,1451
8775,train,ailab17k,2637
8776,train,ailab17k,1803
8777,train,ailab17k,1553
8778,train,ailab17k,1594
8779,train,ailab17k,1792
8780,train,ailab17k,1382
8781,train,ailab17k,1099
8782,train,ailab17k,529
8783,train,ailab17k,1337
8784,train,ailab17k,1178
8785,train,ailab17k,2548
8786,train,ailab17k,2026
8787,train,ailab17k,1386
8788,train,ailab17k,1868
8789,train,ailab17k,1661
8790,train,ailab17k,267
8791,train,ailab17k,1539
8792,train,ailab17k,1298
8793,train,ailab17k,1876
8794,train,ailab17k,1066
8795,train,ailab17k,1392
8796,train,ailab17k,2340
8797,train,ailab17k,1124
8798,train,ailab17k,1240
8799,train,ailab17k,130
8800,train,ailab17k,2504
8801,train,ailab17k,1724
8802,train,ailab17k,1963
8803,train,ailab17k,265
8804,train,ailab17k,1372
8805,train,ailab17k,1496
8806,train,ailab17k,232
8807,train,ailab17k,2160
8808,train,ailab17k,1499
8809,train,ailab17k,1057
8810,train,ailab17k,1941
8811,train,ailab17k,1397
8812,train,ailab17k,2117
8813,train,ailab17k,4446
8814,train,ailab17k,382
8815,train,ailab17k,2589
8816,train,ailab17k,1521
8817,train,ailab17k,1257
8818,train,ailab17k,928
8819,train,ailab17k,2197
8820,train,ailab17k,2275
8821,train,ailab17k,1834
8822,train,ailab17k,1103
8823,train,ailab17k,1375
8824,train,ailab17k,1595
8825,train,ailab17k,156
8826,train,ailab17k,1303
8827,train,ailab17k,1489
8828,train,ailab17k,1359
8829,train,ailab17k,248
8830,train,ailab17k,2159
8831,train,ailab17k,2417
8832,train,ailab17k,1274
8833,train,ailab17k,3191
8834,train,ailab17k,1242
8835,train,ailab17k,1328
8836,train,ailab17k,2936
8837,train,ailab17k,1366
8838,train,ailab17k,1123
8839,train,ailab17k,205
8840,train,ailab17k,1227
8841,train,ailab17k,2099
8842,train,ailab17k,2446
8843,train,ailab17k,2355
8844,train,ailab17k,1620
8845,train,ailab17k,1971
8846,train,ailab17k,1636
8847,train,ailab17k,811
8848,train,ailab17k,1122
8849,train,ailab17k,1651
8850,train,ailab17k,2363
8851,train,ailab17k,2159
8852,train,ailab17k,2312
8853,train,ailab17k,484
8854,train,ailab17k,2668
8855,train,ailab17k,1338
8856,train,ailab17k,2073
8857,train,ailab17k,1608
8858,train,ailab17k,176
8859,train,ailab17k,1260
8860,train,ailab17k,2238
8861,train,ailab17k,389
8862,train,ailab17k,1971
8863,train,ailab17k,1146
8864,train,ailab17k,599
8865,train,ailab17k,1409
8866,train,ailab17k,4701
8867,train,ailab17k,2519
8868,train,ailab17k,1544
8869,train,ailab17k,2489
8870,train,ailab17k,1405
8871,train,ailab17k,2000
8872,train,ailab17k,1245
8873,train,ailab17k,255
8874,train,ailab17k,2274
8875,train,ailab17k,2193
8876,train,ailab17k,4034
8877,train,ailab17k,1887
8878,train,ailab17k,852
8879,train,ailab17k,2605
8880,train,ailab17k,2099
8881,train,ailab17k,1752
8882,train,ailab17k,861
8883,train,ailab17k,1272
8884,train,ailab17k,1643
8885,train,ailab17k,1105
8886,train,ailab17k,1175
8887,train,ailab17k,1197
8888,train,ailab17k,3031
8889,train,ailab17k,1516
8890,train,ailab17k,2591
8891,train,ailab17k,1545
8892,train,ailab17k,1204
8893,train,ailab17k,2072
8894,train,ailab17k,2004
8895,train,ailab17k,3286
8896,train,ailab17k,2016
8897,train,ailab17k,1232
8898,train,ailab17k,1303
8899,train,ailab17k,1640
8900,train,ailab17k,1736
8901,train,ailab17k,1408
8902,train,ailab17k,811
8903,train,ailab17k,1410
8904,train,ailab17k,2668
8905,train,ailab17k,1812
8906,train,ailab17k,1339
8907,train,ailab17k,1180
8908,train,ailab17k,2671
8909,train,ailab17k,2097
8910,train,ailab17k,1445
8911,train,ailab17k,2075
8912,train,ailab17k,1945
8913,train,ailab17k,2327
8914,train,ailab17k,1067
8915,train,ailab17k,3664
8916,train,ailab17k,1099
8917,train,ailab17k,1463
8918,train,ailab17k,1334
8919,train,ailab17k,1437
8920,train,ailab17k,1524
8921,train,ailab17k,175
8922,train,ailab17k,2668
8923,train,ailab17k,391
8924,train,ailab17k,2767
8925,train,ailab17k,261
8926,train,ailab17k,1334
8927,train,ailab17k,2282
8928,train,ailab17k,2205
8929,train,ailab17k,1807
8930,train,ailab17k,523
8931,train,ailab17k,636
8932,train,ailab17k,1088
8933,train,ailab17k,1521
8934,train,ailab17k,4641
8935,train,ailab17k,1270
8936,train,ailab17k,3277
8937,train,ailab17k,1340
8938,train,ailab17k,2525
8939,train,ailab17k,1926
8940,train,ailab17k,1360
8941,train,ailab17k,2276
8942,train,ailab17k,1381
8943,train,ailab17k,1289
8944,train,ailab17k,2194
8945,train,ailab17k,3738
8946,train,ailab17k,2199
8947,train,ailab17k,1826
8948,train,ailab17k,1397
8949,train,ailab17k,1813
8950,train,ailab17k,1389
8951,train,ailab17k,1586
8952,train,ailab17k,1227
8953,train,ailab17k,1239
8954,train,ailab17k,1454
8955,train,ailab17k,1749
8956,train,ailab17k,1697
8957,train,ailab17k,2314
8958,train,ailab17k,4131
8959,train,ailab17k,2297
8960,train,ailab17k,3303
8961,train,ailab17k,1180
8962,train,ailab17k,221
8963,train,ailab17k,1574
8964,train,ailab17k,863
8965,train,ailab17k,727
8966,train,ailab17k,3758
8967,train,ailab17k,1884
8968,train,ailab17k,1292
8969,train,ailab17k,3600
8970,train,ailab17k,2275
8971,train,ailab17k,1633
8972,train,ailab17k,681
8973,train,ailab17k,1727
8974,train,ailab17k,3137
8975,train,ailab17k,1799
8976,train,ailab17k,1439
8977,train,ailab17k,1084
8978,train,ailab17k,1910
8979,train,ailab17k,1846
8980,train,ailab17k,1232
8981,train,ailab17k,2001
8982,train,ailab17k,1632
8983,train,ailab17k,1418
8984,train,ailab17k,1202
8985,train,ailab17k,1321
8986,train,ailab17k,1523
8987,train,ailab17k,1370
8988,train,ailab17k,1475
8989,train,ailab17k,301
8990,train,ailab17k,1753
8991,train,ailab17k,1769
8992,train,ailab17k,1053
8993,train,ailab17k,900
8994,train,ailab17k,1724
8995,train,ailab17k,2102
8996,train,ailab17k,1201
8997,train,ailab17k,1097
8998,train,ailab17k,1224
8999,train,ailab17k,1975
9000,train,ailab17k,3781
9001,train,ailab17k,1016
9002,train,ailab17k,1766
9003,train,ailab17k,602
9004,train,ailab17k,1675
9005,train,ailab17k,2062
9006,train,ailab17k,2022
9007,train,ailab17k,970
9008,train,ailab17k,2305
9009,train,ailab17k,358
9010,train,ailab17k,870
9011,train,ailab17k,2113
9012,train,ailab17k,2362
9013,train,ailab17k,1673
9014,train,ailab17k,1856
9015,train,ailab17k,1803
9016,train,ailab17k,330
9017,train,ailab17k,1650
9018,train,ailab17k,3878
9019,train,ailab17k,1765
9020,train,ailab17k,2579
9021,train,ailab17k,2338
9022,train,ailab17k,989
9023,train,ailab17k,1048
9024,train,ailab17k,3746
9025,train,ailab17k,1529
9026,train,ailab17k,1955
9027,train,ailab17k,1536
9028,train,ailab17k,2585
9029,train,ailab17k,727
9030,train,ailab17k,1666
9031,train,ailab17k,1670
9032,train,ailab17k,966
9033,train,ailab17k,139
9034,train,ailab17k,1439
9035,train,ailab17k,1706
9036,train,ailab17k,1810
9037,train,ailab17k,927
9038,train,ailab17k,1973
9039,train,ailab17k,1082
9040,train,ailab17k,1532
9041,train,ailab17k,637
9042,train,ailab17k,1336
9043,train,ailab17k,1105
9044,train,ailab17k,1489
9045,train,ailab17k,1364
9046,train,ailab17k,210
9047,train,ailab17k,1011
9048,train,ailab17k,1700
9049,train,ailab17k,1825
9050,train,ailab17k,1157
9051,train,ailab17k,2038
9052,train,ailab17k,817
9053,train,ailab17k,859
9054,train,ailab17k,2916
9055,train,ailab17k,255
9056,train,ailab17k,2083
9057,train,ailab17k,1236
9058,train,ailab17k,1303
9059,train,ailab17k,2426
9060,train,ailab17k,2233
9061,train,ailab17k,1811
9062,train,ailab17k,2171
9063,train,ailab17k,1958
9064,train,ailab17k,1157
9065,train,ailab17k,2155
9066,train,ailab17k,1732
9067,train,ailab17k,1350
9068,train,ailab17k,741
9069,train,ailab17k,1762
9070,train,ailab17k,1297
9071,train,ailab17k,1349
9072,train,ailab17k,3521
9073,train,ailab17k,249
9074,train,ailab17k,693
9075,train,ailab17k,1377
9076,train,ailab17k,2479
9077,train,ailab17k,1303
9078,train,ailab17k,141
9079,train,ailab17k,1253
9080,train,ailab17k,2048
9081,train,ailab17k,2021
9082,train,ailab17k,2428
9083,train,ailab17k,1707
9084,train,ailab17k,1135
9085,train,ailab17k,1205
9086,train,ailab17k,1689
9087,train,ailab17k,1128
9088,train,ailab17k,1607
9089,train,ailab17k,565
9090,train,ailab17k,1526
9091,train,ailab17k,1502
9092,train,ailab17k,1496
9093,train,ailab17k,432
9094,train,ailab17k,1336
9095,train,ailab17k,1532
9096,train,ailab17k,3711
9097,train,ailab17k,1421
9098,train,ailab17k,810
9099,train,ailab17k,922
9100,train,ailab17k,550
9101,train,ailab17k,2031
9102,train,ailab17k,2670
9103,train,ailab17k,1228
9104,train,ailab17k,2144
9105,train,ailab17k,1407
9106,train,ailab17k,1981
9107,train,ailab17k,1048
9108,train,ailab17k,679
9109,train,ailab17k,2660
9110,train,ailab17k,549
9111,train,ailab17k,981
9112,train,ailab17k,1705
9113,train,ailab17k,1728
9114,train,ailab17k,783
9115,train,ailab17k,2208
9116,train,ailab17k,1992
9117,train,ailab17k,2110
9118,train,ailab17k,1505
9119,train,ailab17k,1705
9120,train,ailab17k,1893
9121,train,ailab17k,2261
9122,train,ailab17k,1048
9123,train,ailab17k,2275
9124,train,ailab17k,2233
9125,train,ailab17k,1306
9126,train,ailab17k,1594
9127,train,ailab17k,472
9128,train,ailab17k,1461
9129,train,ailab17k,1473
9130,train,ailab17k,1424
9131,train,ailab17k,1877
9132,train,ailab17k,1633
9133,train,ailab17k,2427
9134,train,ailab17k,1055
9135,train,ailab17k,2373
9136,train,ailab17k,1055
9137,train,ailab17k,1670
9138,train,ailab17k,1613
9139,train,ailab17k,946
9140,train,ailab17k,2271
9141,train,ailab17k,612
9142,train,ailab17k,1108
9143,train,ailab17k,1736
9144,train,ailab17k,1505
9145,train,ailab17k,1730
9146,train,ailab17k,2247
9147,train,ailab17k,1203
9148,train,ailab17k,1431
9149,train,ailab17k,1289
9150,train,ailab17k,2122
9151,train,ailab17k,1685
9152,train,ailab17k,334
9153,train,ailab17k,1738
9154,train,ailab17k,390
9155,train,ailab17k,1608
9156,train,ailab17k,1310
9157,train,ailab17k,1611
9158,train,ailab17k,2077
9159,train,ailab17k,2367
9160,train,ailab17k,1682
9161,train,ailab17k,1974
9162,train,ailab17k,1168
9163,train,ailab17k,2472
9164,train,ailab17k,1147
9165,train,ailab17k,1375
9166,train,ailab17k,2531
9167,train,ailab17k,140
9168,train,ailab17k,1264
9169,train,ailab17k,1408
9170,train,ailab17k,3248
9171,train,ailab17k,1241
9172,train,ailab17k,2347
9173,train,ailab17k,1776
9174,train,ailab17k,1962
9175,train,ailab17k,3577
9176,train,ailab17k,1606
9177,train,ailab17k,1797
9178,train,ailab17k,3532
9179,train,ailab17k,3171
9180,train,ailab17k,1104
9181,train,ailab17k,1341
9182,train,ailab17k,2160
9183,train,ailab17k,1419
9184,train,ailab17k,1426
9185,train,ailab17k,3286
9186,train,ailab17k,2180
9187,train,ailab17k,1694
9188,train,ailab17k,1705
9189,train,ailab17k,577
9190,train,ailab17k,1665
9191,train,ailab17k,1746
9192,train,ailab17k,1571
9193,train,ailab17k,1107
9194,train,ailab17k,1292
9195,train,ailab17k,298
9196,train,ailab17k,2231
9197,train,ailab17k,1777
9198,train,ailab17k,4128
9199,train,ailab17k,2731
9200,train,ailab17k,2372
9201,train,ailab17k,3609
9202,train,ailab17k,1586
9203,train,ailab17k,2367
9204,train,ailab17k,993
9205,train,ailab17k,1389
9206,train,ailab17k,1049
9207,train,ailab17k,1350
9208,train,ailab17k,270
9209,train,ailab17k,1561
9210,train,ailab17k,2242
9211,train,ailab17k,2123
9212,train,ailab17k,1310
9213,train,ailab17k,583
9214,train,ailab17k,2143
9215,train,ailab17k,1985
9216,train,ailab17k,1764
9217,train,ailab17k,1038
9218,train,ailab17k,670
9219,train,ailab17k,2632
9220,train,ailab17k,2881
9221,train,ailab17k,2156
9222,train,ailab17k,798
9223,train,ailab17k,1823
9224,train,ailab17k,1475
9225,train,ailab17k,194
9226,train,ailab17k,1923
9227,train,ailab17k,441
9228,train,ailab17k,2047
9229,train,ailab17k,3230
9230,train,ailab17k,1456
9231,train,ailab17k,1237
9232,train,ailab17k,1675
9233,train,ailab17k,3931
9234,train,ailab17k,938
9235,train,ailab17k,1402
9236,train,ailab17k,630
9237,train,ailab17k,1702
9238,train,ailab17k,1728
9239,train,ailab17k,2062
9240,train,ailab17k,1932
9241,train,ailab17k,1038
9242,train,ailab17k,1356
9243,train,ailab17k,1417
9244,train,ailab17k,2078
9245,train,ailab17k,1861
9246,train,ailab17k,1401
9247,train,ailab17k,1988
9248,train,ailab17k,491
9249,train,ailab17k,1308
9250,train,ailab17k,1655
9251,train,ailab17k,1772
9252,train,ailab17k,1449
9253,train,ailab17k,1193
9254,train,ailab17k,1277
9255,train,ailab17k,569
9256,train,ailab17k,1979
9257,train,ailab17k,299
9258,train,ailab17k,1818
9259,train,ailab17k,1087
9260,train,ailab17k,2905
9261,train,ailab17k,4185
9262,train,ailab17k,1569
9263,train,ailab17k,976
9264,train,ailab17k,1720
9265,train,ailab17k,631
9266,train,ailab17k,1839
9267,train,ailab17k,1901
9268,train,ailab17k,2173
9269,train,ailab17k,1764
9270,train,ailab17k,1698
9271,train,ailab17k,1360
9272,train,ailab17k,4811
9273,train,ailab17k,1162
9274,train,ailab17k,1877
9275,train,ailab17k,3131
9276,train,ailab17k,2565
9277,train,ailab17k,1231
9278,train,ailab17k,1294
9279,train,ailab17k,1729
9280,train,ailab17k,2053
9281,train,ailab17k,261
9282,train,ailab17k,1502
9283,train,ailab17k,1411
9284,train,ailab17k,300
9285,train,ailab17k,1286
9286,train,ailab17k,2139
9287,train,ailab17k,1306
9288,train,ailab17k,177
9289,train,ailab17k,3708
9290,train,ailab17k,2093
9291,train,ailab17k,435
9292,train,ailab17k,2361
9293,train,ailab17k,1632
9294,train,ailab17k,1264
9295,train,ailab17k,1219
9296,train,ailab17k,787
9297,train,ailab17k,130
9298,train,ailab17k,1737
9299,train,ailab17k,1310
9300,train,ailab17k,2203
9301,train,ailab17k,1797
9302,train,ailab17k,3195
9303,train,ailab17k,2110
9304,train,ailab17k,2118
9305,train,ailab17k,1687
9306,train,ailab17k,2784
9307,train,ailab17k,1423
9308,train,ailab17k,2024
9309,train,ailab17k,1442
9310,train,ailab17k,1484
9311,train,ailab17k,475
9312,train,ailab17k,1895
9313,train,ailab17k,1651
9314,train,ailab17k,2311
9315,train,ailab17k,1348
9316,train,ailab17k,1133
9317,train,ailab17k,1880
9318,train,ailab17k,1186
9319,train,ailab17k,2198
9320,train,ailab17k,2861
9321,train,ailab17k,1297
9322,train,ailab17k,1433
9323,train,ailab17k,1752
9324,train,ailab17k,1427
9325,train,ailab17k,2253
9326,train,ailab17k,1991
9327,train,ailab17k,1525
9328,train,ailab17k,906
9329,train,ailab17k,1717
9330,train,ailab17k,1334
9331,train,ailab17k,1580
9332,train,ailab17k,1997
9333,train,ailab17k,713
9334,train,ailab17k,1128
9335,train,ailab17k,1907
9336,train,ailab17k,2460
9337,train,ailab17k,1548
9338,train,ailab17k,3093
9339,train,ailab17k,1061
9340,train,ailab17k,1728
9341,train,ailab17k,644
9342,train,ailab17k,1275
9343,train,ailab17k,392
9344,train,ailab17k,1619
9345,train,ailab17k,789
9346,train,ailab17k,858
9347,train,ailab17k,2137
9348,train,ailab17k,1390
9349,train,ailab17k,935
9350,train,ailab17k,1336
9351,train,ailab17k,2086
9352,train,ailab17k,578
9353,train,ailab17k,1651
9354,train,ailab17k,1375
9355,train,ailab17k,1498
9356,train,ailab17k,2125
9357,train,ailab17k,1441
9358,train,ailab17k,3158
9359,train,ailab17k,462
9360,train,ailab17k,1476
9361,train,ailab17k,1743
9362,train,ailab17k,866
9363,train,ailab17k,1982
9364,train,ailab17k,1288
9365,train,ailab17k,1654
9366,train,ailab17k,2383
9367,train,ailab17k,2051
9368,train,ailab17k,2168
9369,train,ailab17k,2045
9370,train,ailab17k,1022
9371,train,ailab17k,1539
9372,train,ailab17k,1564
9373,train,ailab17k,2346
9374,train,ailab17k,1943
9375,train,ailab17k,1163
9376,train,ailab17k,664
9377,train,ailab17k,2658
9378,train,ailab17k,1486
9379,train,ailab17k,1348
9380,train,ailab17k,223
9381,train,ailab17k,2024
9382,train,ailab17k,1242
9383,train,ailab17k,1373
9384,train,ailab17k,1615
9385,train,ailab17k,124
9386,train,ailab17k,1288
9387,train,ailab17k,1285
9388,train,ailab17k,1264
9389,train,ailab17k,2549
9390,train,ailab17k,1385
9391,train,ailab17k,2993
9392,train,ailab17k,2500
9393,train,ailab17k,1657
9394,train,ailab17k,831
9395,train,ailab17k,1487
9396,train,ailab17k,1507
9397,train,ailab17k,648
9398,train,ailab17k,1383
9399,train,ailab17k,1085
9400,train,ailab17k,2187
9401,train,ailab17k,2088
9402,train,ailab17k,3986
9403,train,ailab17k,2016
9404,train,ailab17k,1833
9405,train,ailab17k,1328
9406,train,ailab17k,1266
9407,train,ailab17k,510
9408,train,ailab17k,1550
9409,train,ailab17k,709
9410,train,ailab17k,1379
9411,train,ailab17k,1028
9412,train,ailab17k,2049
9413,train,ailab17k,1300
9414,train,ailab17k,2175
9415,train,ailab17k,2013
9416,train,ailab17k,1534
9417,train,ailab17k,1603
9418,train,ailab17k,1722
9419,train,ailab17k,1169
9420,train,ailab17k,2305
9421,train,ailab17k,2562
9422,train,ailab17k,1474
