,split,dataset_type,length
23133,train,irishman-midi,1162
23134,train,irishman-midi,607
23135,train,irishman-midi,676
23136,train,irishman-midi,1318
23137,train,irishman-midi,226
23138,train,irishman-midi,856
23139,train,irishman-midi,1296
23140,train,irishman-midi,1152
23141,train,irishman-midi,1226
23142,train,irishman-midi,965
23143,train,irishman-midi,994
23144,train,irishman-midi,867
23145,train,irishman-midi,691
23146,train,irishman-midi,708
23147,train,irishman-midi,2146
23148,train,irishman-midi,1096
23149,train,irishman-midi,746
23150,train,irishman-midi,3803
23151,train,irishman-midi,1212
23152,train,irishman-midi,2337
23153,train,irishman-midi,794
23154,train,irishman-midi,722
23155,train,irishman-midi,834
23156,train,irishman-midi,2147
23157,train,irishman-midi,1317
23158,train,irishman-midi,1108
23159,train,irishman-midi,934
23160,train,irishman-midi,1625
23161,train,irishman-midi,749
23162,train,irishman-midi,938
23163,train,irishman-midi,553
23164,train,irishman-midi,904
23165,train,irishman-midi,1112
23166,train,irishman-midi,636
23167,train,irishman-midi,442
23168,train,irishman-midi,864
23169,train,irishman-midi,782
23170,train,irishman-midi,1822
23171,train,irishman-midi,1118
23172,train,irishman-midi,515
23173,train,irishman-midi,594
23174,train,irishman-midi,1526
23175,train,irishman-midi,1237
23176,train,irishman-midi,511
23177,train,irishman-midi,494
23178,train,irishman-midi,985
23179,train,irishman-midi,2317
23180,train,irishman-midi,959
23181,train,irishman-midi,776
23182,train,irishman-midi,3892
23183,train,irishman-midi,426
23184,train,irishman-midi,756
23185,train,irishman-midi,1449
23186,train,irishman-midi,225
23187,train,irishman-midi,717
23188,train,irishman-midi,1128
23189,train,irishman-midi,512
23190,train,irishman-midi,339
23191,train,irishman-midi,1152
23192,train,irishman-midi,556
23193,train,irishman-midi,1004
23194,train,irishman-midi,728
23195,train,irishman-midi,864
23196,train,irishman-midi,1372
23197,train,irishman-midi,1293
23198,train,irishman-midi,1064
23199,train,irishman-midi,2686
23200,train,irishman-midi,1288
23201,train,irishman-midi,1060
23202,train,irishman-midi,759
23203,train,irishman-midi,537
23204,train,irishman-midi,2942
23205,train,irishman-midi,1036
23206,train,irishman-midi,468
23207,train,irishman-midi,2934
23208,train,irishman-midi,995
23209,train,irishman-midi,884
23210,train,irishman-midi,461
23211,train,irishman-midi,1332
23212,train,irishman-midi,1044
23213,train,irishman-midi,798
23214,train,irishman-midi,936
23215,train,irishman-midi,2732
23216,train,irishman-midi,4123
23217,train,irishman-midi,727
23218,train,irishman-midi,334
23219,train,irishman-midi,1302
23220,train,irishman-midi,1104
23221,train,irishman-midi,616
23222,train,irishman-midi,912
23223,train,irishman-midi,1241
23224,train,irishman-midi,198
23225,train,irishman-midi,2294
23226,train,irishman-midi,1472
23227,train,irishman-midi,1014
23228,train,irishman-midi,1362
23229,train,irishman-midi,1327
23230,train,irishman-midi,3038
23231,train,irishman-midi,508
23232,train,irishman-midi,814
23233,train,irishman-midi,1312
23234,train,irishman-midi,1911
23235,train,irishman-midi,402
23236,train,irishman-midi,751
23237,train,irishman-midi,692
23238,train,irishman-midi,646
23239,train,irishman-midi,989
23240,train,irishman-midi,5002
23241,train,irishman-midi,2390
23242,train,irishman-midi,697
23243,train,irishman-midi,659
23244,train,irishman-midi,658
23245,train,irishman-midi,1188
23246,train,irishman-midi,235
23247,train,irishman-midi,2709
23248,train,irishman-midi,229
23249,train,irishman-midi,767
23250,train,irishman-midi,2110
23251,train,irishman-midi,745
23252,train,irishman-midi,405
23253,train,irishman-midi,904
23254,train,irishman-midi,896
23255,train,irishman-midi,238
23256,train,irishman-midi,319
23257,train,irishman-midi,1216
23258,train,irishman-midi,310
23259,train,irishman-midi,2510
23260,train,irishman-midi,270
23261,train,irishman-midi,1679
23262,train,irishman-midi,666
23263,train,irishman-midi,1554
23264,train,irishman-midi,3359
23265,train,irishman-midi,1134
23266,train,irishman-midi,619
23267,train,irishman-midi,486
23268,train,irishman-midi,986
23269,train,irishman-midi,752
23270,train,irishman-midi,339
23271,train,irishman-midi,323
23272,train,irishman-midi,285
23273,train,irishman-midi,1282
23274,train,irishman-midi,1016
23275,train,irishman-midi,726
23276,train,irishman-midi,204
23277,train,irishman-midi,4250
23278,train,irishman-midi,592
23279,train,irishman-midi,1614
23280,train,irishman-midi,405
23281,train,irishman-midi,718
23282,train,irishman-midi,877
23283,train,irishman-midi,1096
23284,train,irishman-midi,979
23285,train,irishman-midi,282
23286,train,irishman-midi,1092
23287,train,irishman-midi,689
23288,train,irishman-midi,288
23289,train,irishman-midi,1582
23290,train,irishman-midi,1140
23291,train,irishman-midi,681
23292,train,irishman-midi,548
23293,train,irishman-midi,1779
23294,train,irishman-midi,919
23295,train,irishman-midi,2324
23296,train,irishman-midi,251
23297,train,irishman-midi,1232
23298,train,irishman-midi,696
23299,train,irishman-midi,1262
23300,train,irishman-midi,1010
23301,train,irishman-midi,782
23302,train,irishman-midi,338
23303,train,irishman-midi,369
23304,train,irishman-midi,1186
23305,train,irishman-midi,936
23306,train,irishman-midi,206
23307,train,irishman-midi,323
23308,train,irishman-midi,1914
23309,train,irishman-midi,956
23310,train,irishman-midi,444
23311,train,irishman-midi,474
23312,train,irishman-midi,673
23313,train,irishman-midi,2848
23314,train,irishman-midi,176
23315,train,irishman-midi,1848
23316,train,irishman-midi,934
23317,train,irishman-midi,793
23318,train,irishman-midi,2422
23319,train,irishman-midi,1056
23320,train,irishman-midi,606
23321,train,irishman-midi,746
23322,train,irishman-midi,427
23323,train,irishman-midi,934
23324,train,irishman-midi,1649
23325,train,irishman-midi,736
23326,train,irishman-midi,922
23327,train,irishman-midi,1280
23328,train,irishman-midi,706
23329,train,irishman-midi,1163
23330,train,irishman-midi,706
23331,train,irishman-midi,1648
23332,train,irishman-midi,2074
23333,train,irishman-midi,1485
23334,train,irishman-midi,693
23335,train,irishman-midi,1212
23336,train,irishman-midi,1142
23337,train,irishman-midi,1067
23338,train,irishman-midi,1055
23339,train,irishman-midi,1552
23340,train,irishman-midi,526
23341,train,irishman-midi,1124
23342,train,irishman-midi,1104
23343,train,irishman-midi,646
23344,train,irishman-midi,676
23345,train,irishman-midi,1322
23346,train,irishman-midi,999
23347,train,irishman-midi,1055
23348,train,irishman-midi,896
23349,train,irishman-midi,1888
23350,train,irishman-midi,974
23351,train,irishman-midi,944
23352,train,irishman-midi,3674
23353,train,irishman-midi,712
23354,train,irishman-midi,726
23355,train,irishman-midi,974
23356,train,irishman-midi,356
23357,train,irishman-midi,1232
23358,train,irishman-midi,859
23359,train,irishman-midi,398
23360,train,irishman-midi,1272
23361,train,irishman-midi,720
23362,train,irishman-midi,1004
23363,train,irishman-midi,399
23364,train,irishman-midi,1563
23365,train,irishman-midi,248
23366,train,irishman-midi,662
23367,train,irishman-midi,954
23368,train,irishman-midi,1510
23369,train,irishman-midi,1372
23370,train,irishman-midi,1110
23371,train,irishman-midi,1262
23372,train,irishman-midi,1032
23373,train,irishman-midi,726
23374,train,irishman-midi,681
23375,train,irishman-midi,525
23376,train,irishman-midi,836
23377,train,irishman-midi,526
23378,train,irishman-midi,432
23379,train,irishman-midi,2134
23380,train,irishman-midi,1192
23381,train,irishman-midi,1592
23382,train,irishman-midi,1478
23383,train,irishman-midi,2142
23384,train,irishman-midi,430
23385,train,irishman-midi,1182
23386,train,irishman-midi,1502
23387,train,irishman-midi,699
23388,train,irishman-midi,348
23389,train,irishman-midi,1093
23390,train,irishman-midi,1004
23391,train,irishman-midi,994
23392,train,irishman-midi,535
23393,train,irishman-midi,999
23394,train,irishman-midi,1456
23395,train,irishman-midi,1483
23396,train,irishman-midi,1117
23397,train,irishman-midi,467
23398,train,irishman-midi,507
23399,train,irishman-midi,848
23400,train,irishman-midi,743
23401,train,irishman-midi,626
23402,train,irishman-midi,533
23403,train,irishman-midi,944
23404,train,irishman-midi,1034
23405,train,irishman-midi,1304
23406,train,irishman-midi,884
23407,train,irishman-midi,326
23408,train,irishman-midi,434
23409,train,irishman-midi,2102
23410,train,irishman-midi,612
23411,train,irishman-midi,1072
23412,train,irishman-midi,631
23413,train,irishman-midi,747
23414,train,irishman-midi,462
23415,train,irishman-midi,616
23416,train,irishman-midi,1004
23417,train,irishman-midi,902
23418,train,irishman-midi,1598
23419,train,irishman-midi,432
23420,train,irishman-midi,1114
23421,train,irishman-midi,347
23422,train,irishman-midi,383
23423,train,irishman-midi,1312
23424,train,irishman-midi,1020
23425,train,irishman-midi,1104
23426,train,irishman-midi,706
23427,train,irishman-midi,506
23428,train,irishman-midi,974
23429,train,irishman-midi,867
23430,train,irishman-midi,686
23431,train,irishman-midi,1024
23432,train,irishman-midi,974
23433,train,irishman-midi,626
23434,train,irishman-midi,456
23435,train,irishman-midi,1294
23436,train,irishman-midi,728
23437,train,irishman-midi,1292
23438,train,irishman-midi,352
23439,train,irishman-midi,704
23440,train,irishman-midi,271
23441,train,irishman-midi,555
23442,train,irishman-midi,912
23443,train,irishman-midi,2427
23444,train,irishman-midi,708
23445,train,irishman-midi,726
23446,train,irishman-midi,512
23447,train,irishman-midi,348
23448,train,irishman-midi,994
23449,train,irishman-midi,760
23450,train,irishman-midi,817
23451,train,irishman-midi,871
23452,train,irishman-midi,1142
23453,train,irishman-midi,1390
23454,train,irishman-midi,2266
23455,train,irishman-midi,1034
23456,train,irishman-midi,572
23457,train,irishman-midi,1317
23458,train,irishman-midi,1714
23459,train,irishman-midi,3626
23460,train,irishman-midi,496
23461,train,irishman-midi,1292
23462,train,irishman-midi,611
23463,train,irishman-midi,1963
23464,train,irishman-midi,1182
23465,train,irishman-midi,956
23466,train,irishman-midi,672
23467,train,irishman-midi,1207
23468,train,irishman-midi,1630
23469,train,irishman-midi,3268
23470,train,irishman-midi,797
23471,train,irishman-midi,944
23472,train,irishman-midi,407
23473,train,irishman-midi,1104
23474,train,irishman-midi,1004
23475,train,irishman-midi,1397
23476,train,irishman-midi,777
23477,train,irishman-midi,480
23478,train,irishman-midi,796
23479,train,irishman-midi,2588
23480,train,irishman-midi,564
23481,train,irishman-midi,756
23482,train,irishman-midi,806
23483,train,irishman-midi,966
23484,train,irishman-midi,926
23485,train,irishman-midi,666
23486,train,irishman-midi,895
23487,train,irishman-midi,466
23488,train,irishman-midi,551
23489,train,irishman-midi,836
23490,train,irishman-midi,692
23491,train,irishman-midi,1015
23492,train,irishman-midi,486
23493,train,irishman-midi,827
23494,train,irishman-midi,1992
23495,train,irishman-midi,764
23496,train,irishman-midi,414
23497,train,irishman-midi,696
23498,train,irishman-midi,1339
23499,train,irishman-midi,661
23500,train,irishman-midi,216
23501,train,irishman-midi,2467
23502,train,irishman-midi,2104
23503,train,irishman-midi,820
23504,train,irishman-midi,916
23505,train,irishman-midi,930
23506,train,irishman-midi,2453
23507,train,irishman-midi,400
23508,train,irishman-midi,922
23509,train,irishman-midi,1293
23510,train,irishman-midi,554
23511,train,irishman-midi,1044
23512,train,irishman-midi,888
23513,train,irishman-midi,702
23514,train,irishman-midi,954
23515,train,irishman-midi,497
23516,train,irishman-midi,1871
23517,train,irishman-midi,568
23518,train,irishman-midi,2071
23519,train,irishman-midi,964
23520,train,irishman-midi,1717
23521,train,irishman-midi,652
23522,train,irishman-midi,2038
23523,train,irishman-midi,1182
23524,train,irishman-midi,2198
23525,train,irishman-midi,1304
23526,train,irishman-midi,1873
23527,train,irishman-midi,533
23528,train,irishman-midi,969
23529,train,irishman-midi,2166
23530,train,irishman-midi,934
23531,train,irishman-midi,1276
23532,train,irishman-midi,2254
23533,train,irishman-midi,774
23534,train,irishman-midi,1191
23535,train,irishman-midi,806
23536,train,irishman-midi,773
23537,train,irishman-midi,737
23538,train,irishman-midi,1216
23539,train,irishman-midi,429
23540,train,irishman-midi,895
23541,train,irishman-midi,984
23542,train,irishman-midi,563
23543,train,irishman-midi,1324
23544,train,irishman-midi,1014
23545,train,irishman-midi,1229
23546,train,irishman-midi,3319
23547,train,irishman-midi,1292
23548,train,irishman-midi,844
23549,train,irishman-midi,387
23550,train,irishman-midi,1533
23551,train,irishman-midi,1077
23552,train,irishman-midi,970
23553,train,irishman-midi,716
23554,train,irishman-midi,980
23555,train,irishman-midi,369
23556,train,irishman-midi,1172
23557,train,irishman-midi,1840
23558,train,irishman-midi,772
23559,train,irishman-midi,1715
23560,train,irishman-midi,1262
23561,train,irishman-midi,2596
23562,train,irishman-midi,1504
23563,train,irishman-midi,2340
23564,train,irishman-midi,1096
23565,train,irishman-midi,1385
23566,train,irishman-midi,337
23567,train,irishman-midi,258
23568,train,irishman-midi,486
23569,train,irishman-midi,646
23570,train,irishman-midi,2742
23571,train,irishman-midi,3219
23572,train,irishman-midi,1016
23573,train,irishman-midi,267
23574,train,irishman-midi,834
23575,train,irishman-midi,871
23576,train,irishman-midi,1014
23577,train,irishman-midi,584
23578,train,irishman-midi,848
23579,train,irishman-midi,1006
23580,train,irishman-midi,2804
23581,train,irishman-midi,1048
23582,train,irishman-midi,2071
23583,train,irishman-midi,456
23584,train,irishman-midi,1582
23585,train,irishman-midi,1292
23586,train,irishman-midi,1312
23587,train,irishman-midi,4542
23588,train,irishman-midi,3646
23589,train,irishman-midi,583
23590,train,irishman-midi,639
23591,train,irishman-midi,1378
23592,train,irishman-midi,1029
23593,train,irishman-midi,1058
23594,train,irishman-midi,974
23595,train,irishman-midi,1996
23596,train,irishman-midi,388
23597,train,irishman-midi,839
23598,train,irishman-midi,974
23599,train,irishman-midi,2312
23600,train,irishman-midi,455
23601,train,irishman-midi,1769
23602,train,irishman-midi,1340
23603,train,irishman-midi,328
23604,train,irishman-midi,3970
23605,train,irishman-midi,998
23606,train,irishman-midi,934
23607,train,irishman-midi,1232
23608,train,irishman-midi,1928
23609,train,irishman-midi,379
23610,train,irishman-midi,724
23611,train,irishman-midi,812
23612,train,irishman-midi,883
23613,train,irishman-midi,1533
23614,train,irishman-midi,1241
23615,train,irishman-midi,1836
23616,train,irishman-midi,513
23617,train,irishman-midi,841
23618,train,irishman-midi,1107
23619,train,irishman-midi,1284
23620,train,irishman-midi,637
23621,train,irishman-midi,1675
23622,train,irishman-midi,534
23623,train,irishman-midi,438
23624,train,irishman-midi,686
23625,train,irishman-midi,1065
23626,train,irishman-midi,2113
23627,train,irishman-midi,656
23628,train,irishman-midi,401
23629,train,irishman-midi,934
23630,train,irishman-midi,854
23631,train,irishman-midi,2092
23632,train,irishman-midi,1086
23633,train,irishman-midi,587
23634,train,irishman-midi,1272
23635,train,irishman-midi,396
23636,train,irishman-midi,1770
23637,train,irishman-midi,760
23638,train,irishman-midi,564
23639,train,irishman-midi,746
23640,train,irishman-midi,1803
23641,train,irishman-midi,1431
23642,train,irishman-midi,404
23643,train,irishman-midi,984
23644,train,irishman-midi,720
